vessel,string,pot.size,mesh.size,bait,subsample.rate,species.code,sex,size,legal,pot,datein,timein,depthin,startlat,startlon,depthout,endlat,endlon,dateout,timeout
Erla-N,13,5x5,,halibut,1,923,1,138,0,2,8/7/2015,4:00,223,52.1908,-172.0042,227,52.183,-171.5931,8/19/2015,22:00
Erla-N,13,5x5,,halibut,1,923,1,134,0,2,8/7/2015,4:00,223,52.1908,-172.0042,227,52.183,-171.5931,8/19/2015,22:00
Erla-N,13,5x5,,halibut,1,923,1,142,0,2,8/7/2015,4:00,223,52.1908,-172.0042,227,52.183,-171.5931,8/19/2015,22:00
Erla-N,13,5x5,,halibut,9,923,2,138,0,2,8/7/2015,4:00,223,52.1908,-172.0042,227,52.183,-171.5931,8/19/2015,22:00
Erla-N,13,5x5,,halibut,4,923,1,151,1,3,8/7/2015,4:00,223,52.1908,-172.0042,227,52.183,-171.5931,8/19/2015,22:00
Erla-N,13,5x5,,halibut,4,923,1,150,1,3,8/7/2015,4:00,223,52.1908,-172.0042,227,52.183,-171.5931,8/19/2015,22:00
Erla-N,13,5x5,,halibut,4,923,1,140,1,3,8/7/2015,4:00,223,52.1908,-172.0042,227,52.183,-171.5931,8/19/2015,22:00
Erla-N,13,5x5,,halibut,4,923,1,144,1,3,8/7/2015,4:00,223,52.1908,-172.0042,227,52.183,-171.5931,8/19/2015,22:00
Erla-N,13,5x5,,halibut,4,923,1,140,1,3,8/7/2015,4:00,223,52.1908,-172.0042,227,52.183,-171.5931,8/19/2015,22:00
Erla-N,13,5x5,,halibut,4,923,1,161,1,3,8/7/2015,4:00,223,52.1908,-172.0042,227,52.183,-171.5931,8/19/2015,22:00
Erla-N,13,5x5,,halibut,4,923,1,178,1,3,8/7/2015,4:00,223,52.1908,-172.0042,227,52.183,-171.5931,8/19/2015,22:00
Erla-N,13,5x5,,halibut,4,923,1,175,1,3,8/7/2015,4:00,223,52.1908,-172.0042,227,52.183,-171.5931,8/19/2015,22:00
Erla-N,13,5x5,,halibut,4,923,1,137,1,3,8/7/2015,4:00,223,52.1908,-172.0042,227,52.183,-171.5931,8/19/2015,22:00
Erla-N,13,5x5,,halibut,4,923,1,171,1,3,8/7/2015,4:00,223,52.1908,-172.0042,227,52.183,-171.5931,8/19/2015,22:00
Erla-N,13,5x5,,halibut,2,923,1,138,0,3,8/7/2015,4:00,223,52.1908,-172.0042,227,52.183,-171.5931,8/19/2015,22:00
Erla-N,13,5x5,,halibut,2,923,1,128,0,3,8/7/2015,4:00,223,52.1908,-172.0042,227,52.183,-171.5931,8/19/2015,22:00
Erla-N,13,5x5,,halibut,2,923,1,137,0,3,8/7/2015,4:00,223,52.1908,-172.0042,227,52.183,-171.5931,8/19/2015,22:00
Erla-N,13,5x5,,halibut,2,923,1,125,0,3,8/7/2015,4:00,223,52.1908,-172.0042,227,52.183,-171.5931,8/19/2015,22:00
Erla-N,13,5x5,,halibut,2,923,1,129,0,3,8/7/2015,4:00,223,52.1908,-172.0042,227,52.183,-171.5931,8/19/2015,22:00
Erla-N,13,5x5,,halibut,2,923,1,129,0,3,8/7/2015,4:00,223,52.1908,-172.0042,227,52.183,-171.5931,8/19/2015,22:00
Erla-N,13,5x5,,halibut,2,923,1,124,0,3,8/7/2015,4:00,223,52.1908,-172.0042,227,52.183,-171.5931,8/19/2015,22:00
Erla-N,13,5x5,,halibut,2,923,1,115,0,3,8/7/2015,4:00,223,52.1908,-172.0042,227,52.183,-171.5931,8/19/2015,22:00
Erla-N,13,5x5,,halibut,1,923,1,139,0,3,8/7/2015,4:00,223,52.1908,-172.0042,227,52.183,-171.5931,8/19/2015,22:00
Erla-N,13,5x5,,halibut,17,923,2,128,0,3,8/7/2015,4:00,223,52.1908,-172.0042,227,52.183,-171.5931,8/19/2015,22:00
Erla-N,13,5x5,,halibut,1,923,1,141,1,4,8/7/2015,4:00,223,52.1908,-172.0042,227,52.183,-171.5931,8/19/2015,22:00
Erla-N,13,5x5,,halibut,1,923,1,157,1,4,8/7/2015,4:00,223,52.1908,-172.0042,227,52.183,-171.5931,8/19/2015,22:00
Erla-N,13,5x5,,halibut,1,923,1,148,1,4,8/7/2015,4:00,223,52.1908,-172.0042,227,52.183,-171.5931,8/19/2015,22:00
Erla-N,13,5x5,,halibut,1,923,1,150,1,4,8/7/2015,4:00,223,52.1908,-172.0042,227,52.183,-171.5931,8/19/2015,22:00
Erla-N,13,5x5,,halibut,1,923,1,158,1,4,8/7/2015,4:00,223,52.1908,-172.0042,227,52.183,-171.5931,8/19/2015,22:00
Erla-N,13,5x5,,halibut,1,923,1,140,1,4,8/7/2015,4:00,223,52.1908,-172.0042,227,52.183,-171.5931,8/19/2015,22:00
Erla-N,13,5x5,,halibut,1,923,1,134,0,4,8/7/2015,4:00,223,52.1908,-172.0042,227,52.183,-171.5931,8/19/2015,22:00
Erla-N,13,5x5,,halibut,1,923,1,123,0,4,8/7/2015,4:00,223,52.1908,-172.0042,227,52.183,-171.5931,8/19/2015,22:00
Erla-N,13,5x5,,halibut,1,923,1,122,0,4,8/7/2015,4:00,223,52.1908,-172.0042,227,52.183,-171.5931,8/19/2015,22:00
Erla-N,13,5x5,,halibut,6,923,2,138,0,4,8/7/2015,4:00,223,52.1908,-172.0042,227,52.183,-171.5931,8/19/2015,22:00
Erla-N,13,5x5,,halibut,5,923,1,146,1,5,8/7/2015,4:00,223,52.1908,-172.0042,227,52.183,-171.5931,8/19/2015,22:00
Erla-N,13,5x5,,halibut,5,923,1,166,1,5,8/7/2015,4:00,223,52.1908,-172.0042,227,52.183,-171.5931,8/19/2015,22:00
Erla-N,13,5x5,,halibut,5,923,1,140,1,5,8/7/2015,4:00,223,52.1908,-172.0042,227,52.183,-171.5931,8/19/2015,22:00
Erla-N,13,5x5,,halibut,5,923,1,158,1,5,8/7/2015,4:00,223,52.1908,-172.0042,227,52.183,-171.5931,8/19/2015,22:00
Erla-N,13,5x5,,halibut,5,923,1,160,1,5,8/7/2015,4:00,223,52.1908,-172.0042,227,52.183,-171.5931,8/19/2015,22:00
Erla-N,13,5x5,,halibut,5,923,1,168,1,5,8/7/2015,4:00,223,52.1908,-172.0042,227,52.183,-171.5931,8/19/2015,22:00
Erla-N,13,5x5,,halibut,5,923,1,149,1,5,8/7/2015,4:00,223,52.1908,-172.0042,227,52.183,-171.5931,8/19/2015,22:00
Erla-N,13,5x5,,halibut,5,923,1,151,1,5,8/7/2015,4:00,223,52.1908,-172.0042,227,52.183,-171.5931,8/19/2015,22:00
Erla-N,13,5x5,,halibut,2,923,1,148,1,5,8/7/2015,4:00,223,52.1908,-172.0042,227,52.183,-171.5931,8/19/2015,22:00
Erla-N,13,5x5,,halibut,2,923,1,166,1,5,8/7/2015,4:00,223,52.1908,-172.0042,227,52.183,-171.5931,8/19/2015,22:00
Erla-N,13,5x5,,halibut,1,923,1,167,1,5,8/7/2015,4:00,223,52.1908,-172.0042,227,52.183,-171.5931,8/19/2015,22:00
Erla-N,13,5x5,,halibut,2,923,1,132,0,5,8/7/2015,4:00,223,52.1908,-172.0042,227,52.183,-171.5931,8/19/2015,22:00
Erla-N,13,5x5,,halibut,2,923,1,124,0,5,8/7/2015,4:00,223,52.1908,-172.0042,227,52.183,-171.5931,8/19/2015,22:00
Erla-N,13,5x5,,halibut,2,923,1,135,0,5,8/7/2015,4:00,223,52.1908,-172.0042,227,52.183,-171.5931,8/19/2015,22:00
Erla-N,13,5x5,,halibut,2,923,1,126,0,5,8/7/2015,4:00,223,52.1908,-172.0042,227,52.183,-171.5931,8/19/2015,22:00
Erla-N,13,5x5,,halibut,2,923,1,126,0,5,8/7/2015,4:00,223,52.1908,-172.0042,227,52.183,-171.5931,8/19/2015,22:00
Erla-N,13,5x5,,halibut,2,923,1,125,0,5,8/7/2015,4:00,223,52.1908,-172.0042,227,52.183,-171.5931,8/19/2015,22:00
Erla-N,13,5x5,,halibut,2,923,1,134,0,5,8/7/2015,4:00,223,52.1908,-172.0042,227,52.183,-171.5931,8/19/2015,22:00
Erla-N,13,5x5,,halibut,2,923,1,133,0,5,8/7/2015,4:00,223,52.1908,-172.0042,227,52.183,-171.5931,8/19/2015,22:00
Erla-N,13,5x5,,halibut,2,923,1,121,0,5,8/7/2015,4:00,223,52.1908,-172.0042,227,52.183,-171.5931,8/19/2015,22:00
Erla-N,13,5x5,,halibut,2,923,1,135,0,5,8/7/2015,4:00,223,52.1908,-172.0042,227,52.183,-171.5931,8/19/2015,22:00
Erla-N,13,5x5,,halibut,2,923,1,127,0,5,8/7/2015,4:00,223,52.1908,-172.0042,227,52.183,-171.5931,8/19/2015,22:00
Erla-N,13,5x5,,halibut,27,923,2,129,0,5,8/7/2015,4:00,223,52.1908,-172.0042,227,52.183,-171.5931,8/19/2015,22:00
Erla-N,14,5x5,,halibut,2,923,1,145,1,1,8/8/2015,5:00,116,52.4459,-171.3606,162,52.4507,-171.3858,8/20/2015,8:00
Erla-N,14,5x5,,halibut,2,923,1,140,1,1,8/8/2015,5:00,116,52.4459,-171.3606,162,52.4507,-171.3858,8/20/2015,8:00
Erla-N,14,5x5,,halibut,2,923,1,144,1,1,8/8/2015,5:00,116,52.4459,-171.3606,162,52.4507,-171.3858,8/20/2015,8:00
Erla-N,14,5x5,,halibut,1,923,1,147,1,1,8/8/2015,5:00,116,52.4459,-171.3606,162,52.4507,-171.3858,8/20/2015,8:00
Erla-N,14,5x5,,halibut,1,923,1,146,1,1,8/8/2015,5:00,116,52.4459,-171.3606,162,52.4507,-171.3858,8/20/2015,8:00
Erla-N,14,5x5,,halibut,1,923,1,143,1,1,8/8/2015,5:00,116,52.4459,-171.3606,162,52.4507,-171.3858,8/20/2015,8:00
Erla-N,14,5x5,,halibut,1,923,1,139,0,1,8/8/2015,5:00,116,52.4459,-171.3606,162,52.4507,-171.3858,8/20/2015,8:00
Erla-N,14,5x5,,halibut,1,923,1,134,0,1,8/8/2015,5:00,116,52.4459,-171.3606,162,52.4507,-171.3858,8/20/2015,8:00
Erla-N,14,5x5,,halibut,1,923,1,135,0,1,8/8/2015,5:00,116,52.4459,-171.3606,162,52.4507,-171.3858,8/20/2015,8:00
Erla-N,14,5x5,,halibut,1,923,1,137,0,1,8/8/2015,5:00,116,52.4459,-171.3606,162,52.4507,-171.3858,8/20/2015,8:00
Erla-N,14,5x5,,halibut,1,923,1,104,0,1,8/8/2015,5:00,116,52.4459,-171.3606,162,52.4507,-171.3858,8/20/2015,8:00
Erla-N,14,5x5,,halibut,1,923,1,103,0,1,8/8/2015,5:00,116,52.4459,-171.3606,162,52.4507,-171.3858,8/20/2015,8:00
Erla-N,14,5x5,,halibut,1,923,1,119,0,1,8/8/2015,5:00,116,52.4459,-171.3606,162,52.4507,-171.3858,8/20/2015,8:00
Erla-N,14,5x5,,halibut,13,923,2,133,0,1,8/8/2015,5:00,116,52.4459,-171.3606,162,52.4507,-171.3858,8/20/2015,8:00
Erla-N,14,5x5,,halibut,2,923,1,142,1,2,8/8/2015,5:00,116,52.4459,-171.3606,162,52.4507,-171.3858,8/20/2015,8:00
Erla-N,14,5x5,,halibut,2,923,1,160,1,2,8/8/2015,5:00,116,52.4459,-171.3606,162,52.4507,-171.3858,8/20/2015,8:00
Erla-N,14,5x5,,halibut,2,923,1,140,1,2,8/8/2015,5:00,116,52.4459,-171.3606,162,52.4507,-171.3858,8/20/2015,8:00
Erla-N,14,5x5,,halibut,2,923,1,156,1,2,8/8/2015,5:00,116,52.4459,-171.3606,162,52.4507,-171.3858,8/20/2015,8:00
Erla-N,14,5x5,,halibut,2,923,1,148,1,2,8/8/2015,5:00,116,52.4459,-171.3606,162,52.4507,-171.3858,8/20/2015,8:00
Erla-N,14,5x5,,halibut,2,923,1,147,1,2,8/8/2015,5:00,116,52.4459,-171.3606,162,52.4507,-171.3858,8/20/2015,8:00
Erla-N,14,5x5,,halibut,2,923,1,138,1,2,8/8/2015,5:00,116,52.4459,-171.3606,162,52.4507,-171.3858,8/20/2015,8:00
Erla-N,14,5x5,,halibut,3,923,1,142,1,2,8/8/2015,5:00,116,52.4459,-171.3606,162,52.4507,-171.3858,8/20/2015,8:00
Erla-N,14,5x5,,halibut,1,923,1,131,0,2,8/8/2015,5:00,116,52.4459,-171.3606,162,52.4507,-171.3858,8/20/2015,8:00
Erla-N,14,5x5,,halibut,1,923,1,127,0,2,8/8/2015,5:00,116,52.4459,-171.3606,162,52.4507,-171.3858,8/20/2015,8:00
Erla-N,14,5x5,,halibut,1,923,1,127,0,2,8/8/2015,5:00,116,52.4459,-171.3606,162,52.4507,-171.3858,8/20/2015,8:00
Erla-N,14,5x5,,halibut,1,923,1,133,0,2,8/8/2015,5:00,116,52.4459,-171.3606,162,52.4507,-171.3858,8/20/2015,8:00
Erla-N,14,5x5,,halibut,1,923,1,130,0,2,8/8/2015,5:00,116,52.4459,-171.3606,162,52.4507,-171.3858,8/20/2015,8:00
Erla-N,14,5x5,,halibut,1,923,1,138,0,2,8/8/2015,5:00,116,52.4459,-171.3606,162,52.4507,-171.3858,8/20/2015,8:00
Erla-N,14,5x5,,halibut,2,923,2,137,0,2,8/8/2015,5:00,116,52.4459,-171.3606,162,52.4507,-171.3858,8/20/2015,8:00
Erla-N,14,5x5,,halibut,2,923,1,156,1,3,8/8/2015,5:00,116,52.4459,-171.3606,162,52.4507,-171.3858,8/20/2015,8:00
Erla-N,14,5x5,,halibut,2,923,1,157,1,3,8/8/2015,5:00,116,52.4459,-171.3606,162,52.4507,-171.3858,8/20/2015,8:00
Erla-N,14,5x5,,halibut,2,923,1,138,1,3,8/8/2015,5:00,116,52.4459,-171.3606,162,52.4507,-171.3858,8/20/2015,8:00
Erla-N,14,5x5,,halibut,2,923,1,147,1,3,8/8/2015,5:00,116,52.4459,-171.3606,162,52.4507,-171.3858,8/20/2015,8:00
Erla-N,14,5x5,,halibut,1,923,1,147,1,3,8/8/2015,5:00,116,52.4459,-171.3606,162,52.4507,-171.3858,8/20/2015,8:00
Erla-N,14,5x5,,halibut,1,923,1,139,0,3,8/8/2015,5:00,116,52.4459,-171.3606,162,52.4507,-171.3858,8/20/2015,8:00
Erla-N,14,5x5,,halibut,1,923,1,136,0,3,8/8/2015,5:00,116,52.4459,-171.3606,162,52.4507,-171.3858,8/20/2015,8:00
Erla-N,14,5x5,,halibut,1,923,1,135,0,3,8/8/2015,5:00,116,52.4459,-171.3606,162,52.4507,-171.3858,8/20/2015,8:00
Erla-N,14,5x5,,halibut,1,923,1,133,0,3,8/8/2015,5:00,116,52.4459,-171.3606,162,52.4507,-171.3858,8/20/2015,8:00
Erla-N,14,5x5,,halibut,1,923,1,120,0,3,8/8/2015,5:00,116,52.4459,-171.3606,162,52.4507,-171.3858,8/20/2015,8:00
Erla-N,14,5x5,,halibut,1,923,1,137,0,3,8/8/2015,5:00,116,52.4459,-171.3606,162,52.4507,-171.3858,8/20/2015,8:00
Erla-N,14,5x5,,halibut,1,923,1,122,0,3,8/8/2015,5:00,116,52.4459,-171.3606,162,52.4507,-171.3858,8/20/2015,8:00
Erla-N,14,5x5,,halibut,1,923,1,122,0,3,8/8/2015,5:00,116,52.4459,-171.3606,162,52.4507,-171.3858,8/20/2015,8:00
Erla-N,14,5x5,,halibut,1,923,1,140,0,3,8/8/2015,5:00,116,52.4459,-171.3606,162,52.4507,-171.3858,8/20/2015,8:00
Erla-N,14,5x5,,halibut,1,923,1,135,0,3,8/8/2015,5:00,116,52.4459,-171.3606,162,52.4507,-171.3858,8/20/2015,8:00
Erla-N,14,5x5,,halibut,1,923,1,119,0,3,8/8/2015,5:00,116,52.4459,-171.3606,162,52.4507,-171.3858,8/20/2015,8:00
Erla-N,14,5x5,,halibut,2,923,2,124,0,3,8/8/2015,5:00,116,52.4459,-171.3606,162,52.4507,-171.3858,8/20/2015,8:00
Erla-N,14,5x5,,halibut,3,923,1,138,1,4,8/8/2015,5:00,116,52.4459,-171.3606,162,52.4507,-171.3858,8/20/2015,8:00
Erla-N,14,5x5,,halibut,3,923,1,147,1,4,8/8/2015,5:00,116,52.4459,-171.3606,162,52.4507,-171.3858,8/20/2015,8:00
Erla-N,14,5x5,,halibut,3,923,1,153,1,4,8/8/2015,5:00,116,52.4459,-171.3606,162,52.4507,-171.3858,8/20/2015,8:00
Erla-N,14,5x5,,halibut,3,923,1,143,1,4,8/8/2015,5:00,116,52.4459,-171.3606,162,52.4507,-171.3858,8/20/2015,8:00
Erla-N,14,5x5,,halibut,3,923,1,147,1,4,8/8/2015,5:00,116,52.4459,-171.3606,162,52.4507,-171.3858,8/20/2015,8:00
Erla-N,14,5x5,,halibut,1,923,1,144,1,4,8/8/2015,5:00,116,52.4459,-171.3606,162,52.4507,-171.3858,8/20/2015,8:00
Erla-N,14,5x5,,halibut,1,923,1,138,0,4,8/8/2015,5:00,116,52.4459,-171.3606,162,52.4507,-171.3858,8/20/2015,8:00
Erla-N,14,5x5,,halibut,1,923,1,117,0,4,8/8/2015,5:00,116,52.4459,-171.3606,162,52.4507,-171.3858,8/20/2015,8:00
Erla-N,14,5x5,,halibut,1,923,1,137,0,4,8/8/2015,5:00,116,52.4459,-171.3606,162,52.4507,-171.3858,8/20/2015,8:00
Erla-N,14,5x5,,halibut,1,923,1,133,0,4,8/8/2015,5:00,116,52.4459,-171.3606,162,52.4507,-171.3858,8/20/2015,8:00
Erla-N,14,5x5,,halibut,1,923,1,138,0,4,8/8/2015,5:00,116,52.4459,-171.3606,162,52.4507,-171.3858,8/20/2015,8:00
Erla-N,14,5x5,,halibut,1,923,1,130,0,4,8/8/2015,5:00,116,52.4459,-171.3606,162,52.4507,-171.3858,8/20/2015,8:00
Erla-N,14,5x5,,halibut,1,923,1,128,0,4,8/8/2015,5:00,116,52.4459,-171.3606,162,52.4507,-171.3858,8/20/2015,8:00
Erla-N,14,5x5,,halibut,1,923,2,120,0,4,8/8/2015,5:00,116,52.4459,-171.3606,162,52.4507,-171.3858,8/20/2015,8:00
Erla-N,14,5x5,,halibut,1,923,1,147,1,5,8/8/2015,5:00,116,52.4459,-171.3606,162,52.4507,-171.3858,8/20/2015,8:00
Erla-N,14,5x5,,halibut,1,923,1,142,1,5,8/8/2015,5:00,116,52.4459,-171.3606,162,52.4507,-171.3858,8/20/2015,8:00
Erla-N,14,5x5,,halibut,1,923,1,139,1,5,8/8/2015,5:00,116,52.4459,-171.3606,162,52.4507,-171.3858,8/20/2015,8:00
Erla-N,14,5x5,,halibut,1,923,1,143,1,5,8/8/2015,5:00,116,52.4459,-171.3606,162,52.4507,-171.3858,8/20/2015,8:00
Erla-N,14,5x5,,halibut,1,923,1,138,1,5,8/8/2015,5:00,116,52.4459,-171.3606,162,52.4507,-171.3858,8/20/2015,8:00
Erla-N,14,5x5,,halibut,1,923,1,137,1,5,8/8/2015,5:00,116,52.4459,-171.3606,162,52.4507,-171.3858,8/20/2015,8:00
Erla-N,14,5x5,,halibut,1,923,1,136,0,5,8/8/2015,5:00,116,52.4459,-171.3606,162,52.4507,-171.3858,8/20/2015,8:00
Erla-N,14,5x5,,halibut,1,923,1,142,0,5,8/8/2015,5:00,116,52.4459,-171.3606,162,52.4507,-171.3858,8/20/2015,8:00
Erla-N,14,5x5,,halibut,1,923,1,104,0,5,8/8/2015,5:00,116,52.4459,-171.3606,162,52.4507,-171.3858,8/20/2015,8:00
Erla-N,14,5x5,,halibut,1,923,1,133,0,5,8/8/2015,5:00,116,52.4459,-171.3606,162,52.4507,-171.3858,8/20/2015,8:00
Erla-N,14,5x5,,halibut,1,923,1,127,0,5,8/8/2015,5:00,116,52.4459,-171.3606,162,52.4507,-171.3858,8/20/2015,8:00
Erla-N,14,5x5,,halibut,1,923,1,137,0,5,8/8/2015,5:00,116,52.4459,-171.3606,162,52.4507,-171.3858,8/20/2015,8:00
Erla-N,14,5x5,,halibut,1,923,1,127,0,5,8/8/2015,5:00,116,52.4459,-171.3606,162,52.4507,-171.3858,8/20/2015,8:00
Erla-N,14,5x5,,halibut,1,923,1,119,0,5,8/8/2015,5:00,116,52.4459,-171.3606,162,52.4507,-171.3858,8/20/2015,8:00
Erla-N,14,5x5,,halibut,1,923,1,131,0,5,8/8/2015,5:00,116,52.4459,-171.3606,162,52.4507,-171.3858,8/20/2015,8:00
Erla-N,14,5x5,,halibut,1,923,1,137,0,5,8/8/2015,5:00,116,52.4459,-171.3606,162,52.4507,-171.3858,8/20/2015,8:00
Erla-N,14,5x5,,halibut,1,923,1,137,0,5,8/8/2015,5:00,116,52.4459,-171.3606,162,52.4507,-171.3858,8/20/2015,8:00
Erla-N,14,5x5,,halibut,1,923,1,132,0,5,8/8/2015,5:00,116,52.4459,-171.3606,162,52.4507,-171.3858,8/20/2015,8:00
Erla-N,14,5x5,,halibut,7,923,2,133,0,5,8/8/2015,5:00,116,52.4459,-171.3606,162,52.4507,-171.3858,8/20/2015,8:00
Erla-N,14,5x5,,halibut,7,923,2,103,0,5,8/8/2015,5:00,116,52.4459,-171.3606,162,52.4507,-171.3858,8/20/2015,8:00
Erla-N,15,5x5,,halibut,2,923,1,143,1,1,8/8/2015,4:00,87,52.4318,-171.23,89,52.4412,-171.242,8/20/2015,11:00
Erla-N,15,5x5,,halibut,2,923,1,138,1,1,8/8/2015,4:00,87,52.4318,-171.23,89,52.4412,-171.242,8/20/2015,11:00
Erla-N,15,5x5,,halibut,2,923,1,135,1,1,8/8/2015,4:00,87,52.4318,-171.23,89,52.4412,-171.242,8/20/2015,11:00
Erla-N,15,5x5,,halibut,2,923,1,161,1,1,8/8/2015,4:00,87,52.4318,-171.23,89,52.4412,-171.242,8/20/2015,11:00
Erla-N,15,5x5,,halibut,2,923,1,156,1,1,8/8/2015,4:00,87,52.4318,-171.23,89,52.4412,-171.242,8/20/2015,11:00
Erla-N,15,5x5,,halibut,2,923,1,138,1,1,8/8/2015,4:00,87,52.4318,-171.23,89,52.4412,-171.242,8/20/2015,11:00
Erla-N,15,5x5,,halibut,2,923,1,150,1,1,8/8/2015,4:00,87,52.4318,-171.23,89,52.4412,-171.242,8/20/2015,11:00
Erla-N,15,5x5,,halibut,2,923,1,144,1,1,8/8/2015,4:00,87,52.4318,-171.23,89,52.4412,-171.242,8/20/2015,11:00
Erla-N,15,5x5,,halibut,1,923,1,139,0,1,8/8/2015,4:00,87,52.4318,-171.23,89,52.4412,-171.242,8/20/2015,11:00
Erla-N,15,5x5,,halibut,1,923,1,138,0,1,8/8/2015,4:00,87,52.4318,-171.23,89,52.4412,-171.242,8/20/2015,11:00
Erla-N,15,5x5,,halibut,1,923,1,134,0,1,8/8/2015,4:00,87,52.4318,-171.23,89,52.4412,-171.242,8/20/2015,11:00
Erla-N,15,5x5,,halibut,1,923,1,132,0,1,8/8/2015,4:00,87,52.4318,-171.23,89,52.4412,-171.242,8/20/2015,11:00
Erla-N,15,5x5,,halibut,3,923,1,148,1,2,8/8/2015,4:00,87,52.4318,-171.23,89,52.4412,-171.242,8/20/2015,11:00
Erla-N,15,5x5,,halibut,2,923,1,145,1,2,8/8/2015,4:00,87,52.4318,-171.23,89,52.4412,-171.242,8/20/2015,11:00
Erla-N,15,5x5,,halibut,2,923,1,144,1,2,8/8/2015,4:00,87,52.4318,-171.23,89,52.4412,-171.242,8/20/2015,11:00
Erla-N,15,5x5,,halibut,2,923,1,141,1,2,8/8/2015,4:00,87,52.4318,-171.23,89,52.4412,-171.242,8/20/2015,11:00
Erla-N,15,5x5,,halibut,2,923,1,141,1,2,8/8/2015,4:00,87,52.4318,-171.23,89,52.4412,-171.242,8/20/2015,11:00
Erla-N,15,5x5,,halibut,2,923,1,137,1,2,8/8/2015,4:00,87,52.4318,-171.23,89,52.4412,-171.242,8/20/2015,11:00
Erla-N,15,5x5,,halibut,2,923,1,149,1,2,8/8/2015,4:00,87,52.4318,-171.23,89,52.4412,-171.242,8/20/2015,11:00
Erla-N,15,5x5,,halibut,2,923,1,140,1,2,8/8/2015,4:00,87,52.4318,-171.23,89,52.4412,-171.242,8/20/2015,11:00
Erla-N,15,5x5,,halibut,2,923,1,144,1,2,8/8/2015,4:00,87,52.4318,-171.23,89,52.4412,-171.242,8/20/2015,11:00
Erla-N,15,5x5,,halibut,5,923,1,151,1,2,8/8/2015,4:00,87,52.4318,-171.23,89,52.4412,-171.242,8/20/2015,11:00
Erla-N,15,5x5,,halibut,1,923,1,131,0,2,8/8/2015,4:00,87,52.4318,-171.23,89,52.4412,-171.242,8/20/2015,11:00
Erla-N,15,5x5,,halibut,1,923,1,140,0,2,8/8/2015,4:00,87,52.4318,-171.23,89,52.4412,-171.242,8/20/2015,11:00
Erla-N,15,5x5,,halibut,1,923,1,131,0,2,8/8/2015,4:00,87,52.4318,-171.23,89,52.4412,-171.242,8/20/2015,11:00
Erla-N,15,5x5,,halibut,1,923,1,136,0,2,8/8/2015,4:00,87,52.4318,-171.23,89,52.4412,-171.242,8/20/2015,11:00
Erla-N,15,5x5,,halibut,3,923,1,143,1,3,8/8/2015,4:00,87,52.4318,-171.23,89,52.4412,-171.242,8/20/2015,11:00
Erla-N,15,5x5,,halibut,3,923,1,141,1,3,8/8/2015,4:00,87,52.4318,-171.23,89,52.4412,-171.242,8/20/2015,11:00
Erla-N,15,5x5,,halibut,3,923,1,168,1,3,8/8/2015,4:00,87,52.4318,-171.23,89,52.4412,-171.242,8/20/2015,11:00
Erla-N,15,5x5,,halibut,3,923,1,153,1,3,8/8/2015,4:00,87,52.4318,-171.23,89,52.4412,-171.242,8/20/2015,11:00
Erla-N,15,5x5,,halibut,3,923,1,153,1,3,8/8/2015,4:00,87,52.4318,-171.23,89,52.4412,-171.242,8/20/2015,11:00
Erla-N,15,5x5,,halibut,3,923,1,152,1,3,8/8/2015,4:00,87,52.4318,-171.23,89,52.4412,-171.242,8/20/2015,11:00
Erla-N,15,5x5,,halibut,2,923,1,138,1,3,8/8/2015,4:00,87,52.4318,-171.23,89,52.4412,-171.242,8/20/2015,11:00
Erla-N,15,5x5,,halibut,1,923,1,137,1,3,8/8/2015,4:00,87,52.4318,-171.23,89,52.4412,-171.242,8/20/2015,11:00
Erla-N,15,5x5,,halibut,1,923,1,132,0,3,8/8/2015,4:00,87,52.4318,-171.23,89,52.4412,-171.242,8/20/2015,11:00
Erla-N,15,5x5,,halibut,1,923,1,123,0,3,8/8/2015,4:00,87,52.4318,-171.23,89,52.4412,-171.242,8/20/2015,11:00
Erla-N,15,5x5,,halibut,1,923,1,131,0,3,8/8/2015,4:00,87,52.4318,-171.23,89,52.4412,-171.242,8/20/2015,11:00
Erla-N,15,5x5,,halibut,1,923,1,135,0,3,8/8/2015,4:00,87,52.4318,-171.23,89,52.4412,-171.242,8/20/2015,11:00
Erla-N,15,5x5,,halibut,3,923,1,151,1,4,8/8/2015,4:00,87,52.4318,-171.23,89,52.4412,-171.242,8/20/2015,11:00
Erla-N,15,5x5,,halibut,3,923,1,142,1,4,8/8/2015,4:00,87,52.4318,-171.23,89,52.4412,-171.242,8/20/2015,11:00
Erla-N,15,5x5,,halibut,3,923,1,148,1,4,8/8/2015,4:00,87,52.4318,-171.23,89,52.4412,-171.242,8/20/2015,11:00
Erla-N,15,5x5,,halibut,3,923,1,153,1,4,8/8/2015,4:00,87,52.4318,-171.23,89,52.4412,-171.242,8/20/2015,11:00
Erla-N,15,5x5,,halibut,3,923,1,142,1,4,8/8/2015,4:00,87,52.4318,-171.23,89,52.4412,-171.242,8/20/2015,11:00
Erla-N,15,5x5,,halibut,2,923,1,141,0,4,8/8/2015,4:00,87,52.4318,-171.23,89,52.4412,-171.242,8/20/2015,11:00
Erla-N,15,5x5,,halibut,2,923,1,131,0,4,8/8/2015,4:00,87,52.4318,-171.23,89,52.4412,-171.242,8/20/2015,11:00
